Sujet;Sujet_name;;Cible;Cible_name;Material;Material_name;Slope;Slope_name;Trial;Trial_name;Trials_All;Duration;Amplitude;Impact_Speed;Spatial_Error
39;sujet39;;2;50;1;alu;2;0;2;2;72;0.116;115.0890892;2.141078794;11.30762168
39;sujet39;;2;50;1;alu;2;0;3;3;73;0.116;120.8792286;2.40480637;5.513046447
39;sujet39;;2;50;1;alu;2;0;4;4;74;0.116;130.477917;2.270900094;-37.590482
39;sujet39;;2;50;1;alu;2;0;5;5;75;0.128;147.0274252;2.316165338;3.439432231
39;sujet39;;2;50;1;alu;2;0;6;6;76;0.128;112.6118408;2.065089496;1.782303732
39;sujet39;;2;50;1;alu;2;0;7;7;77;0.148;146.6902103;1.888007055;-12.40065497
39;sujet39;;2;50;1;alu;2;0;8;8;78;0.132;120.4006935;1.789260711;-26.60288459
39;sujet39;;2;50;1;alu;2;0;9;9;79;0.12;132.6299163;2.507850546;21.7601348
39;sujet39;;2;50;1;alu;2;0;10;10;80;0.124;131.7407253;2.297801937;5.842629452
39;sujet39;;2;50;1;alu;3;p10;1;1;81;0.144;152.4296327;2.233563034;-11.02847795
39;sujet39;;2;50;1;alu;3;p10;2;2;82;0.128;168.5326629;2.456337691;-3.317502697
39;sujet39;;2;50;1;alu;3;p10;3;3;83;0.128;141.2478707;2.239497991;-6.889041753
39;sujet39;;2;50;1;alu;3;p10;4;4;84;0.112;126.6382042;2.181237421;-21.41575168
39;sujet39;;2;50;1;alu;3;p10;5;5;85;0.128;150.0824112;2.162576358;-3.401227731
39;sujet39;;2;50;1;alu;3;p10;6;6;86;0.12;138.9116146;2.246568745;-10.58607993
39;sujet39;;2;50;1;alu;3;p10;7;7;87;0.144;173.2603472;2.376004322;-6.575295565
39;sujet39;;2;50;1;alu;3;p10;8;8;88;0.104;112.9893806;2.22368877;6.610249417
39;sujet39;;2;50;1;alu;3;p10;9;9;89;0.112;122.8645564;2.172661531;-7.881947678
39;sujet39;;2;50;1;alu;3;p10;10;10;90;0.164;165.7449229;2.606128969;7.67537717
39;sujet39;;2;50;2;balsa;1;m10;1;1;91;0.16;122.7700729;1.765544818;-29.36336161
39;sujet39;;2;50;2;balsa;1;m10;2;2;92;0.1;92.89854537;1.903608831;-17.43029859
39;sujet39;;2;50;2;balsa;1;m10;3;3;93;0.076;66.73256831;1.730020102;-12.03340449
39;sujet39;;2;50;2;balsa;1;m10;4;4;94;0.092;90.33352073;2.189603252;27.83283751
39;sujet39;;2;50;2;balsa;1;m10;5;5;95;0.108;80.73287919;2.045262854;7.5441224
39;sujet39;;2;50;2;balsa;1;m10;6;6;96;0.096;94.7893629;1.873206889;-7.459626942
39;sujet39;;2;50;2;balsa;1;m10;7;7;97;0.1;87.91569989;1.860520201;6.106549805
39;sujet39;;2;50;2;balsa;1;m10;8;8;98;0.108;96.05720796;1.867857523;-20.74394133
39;sujet39;;2;50;2;balsa;1;m10;9;9;99;0.14;101.5819583;1.588508425;-21.50761397
39;sujet39;;2;50;2;balsa;1;m10;10;10;100;0.096;83.71495784;2.104745963;23.22752578
39;sujet39;;2;50;2;balsa;2;0;1;1;101;0.156;131.7847363;2.010511428;-22.13127385
39;sujet39;;2;50;2;balsa;2;0;2;2;102;0.176;174.5957277;2.261270664;-12.60263803
39;sujet39;;2;50;2;balsa;2;0;3;3;103;0.128;127.3014481;2.228455889;5.835038833
39;sujet39;;2;50;2;balsa;2;0;4;4;104;0.124;129.3824464;2.24903967;-15.85305108
39;sujet39;;2;50;2;balsa;2;0;5;5;105;0.088;78.89623897;2.222669662;12.62980517
39;sujet39;;2;50;2;balsa;2;0;6;6;106;0.12;127.262476;2.157834258;-10.12105427
39;sujet39;;2;50;2;balsa;2;0;7;7;107;0.1;112.1801303;2.467898817;-56.90988146
39;sujet39;;2;50;2;balsa;2;0;8;8;108;0.12;150.4078485;2.817250144;23.24168304
39;sujet39;;2;50;2;balsa;2;0;9;9;109;0.108;102.671039;1.863530779;-16.83107673
39;sujet39;;2;50;2;balsa;2;0;10;10;110;0.1;111.4359151;2.481144107;-2.814774383
39;sujet39;;2;50;2;balsa;3;p10;1;1;111;0.184;194.7312917;2.309099479;-9.418633648
39;sujet39;;2;50;2;balsa;3;p10;2;2;112;0.132;134.4136434;2.14083796;-18.35588414
39;sujet39;;2;50;2;balsa;3;p10;3;3;113;0.104;102.6055869;2.162230683;-9.368484541
39;sujet39;;2;50;2;balsa;3;p10;4;4;114;0.1;113.761207;2.455624249;-5.777239162
39;sujet39;;2;50;2;balsa;3;p10;5;5;115;0.124;120.3212851;2.288393943;-5.150946651
39;sujet39;;2;50;2;balsa;3;p10;6;6;116;0.092;102.9798303;2.222005654;4.30683896
39;sujet39;;2;50;2;balsa;3;p10;7;7;117;0.116;84.3731535;2.32793873;-24.33167778
39;sujet39;;2;50;2;balsa;3;p10;8;8;118;0.108;107.5798527;2.421564678;1.756639844
39;sujet39;;2;50;2;balsa;3;p10;9;9;119;0.1;95.04173419;2.296577062;13.75130256
39;sujet39;;2;50;2;balsa;3;p10;10;10;120;0.092;91.79017627;2.425367282;0.245227553
40;sujet40;;1;25;1;alu;1;m10;1;1;1;0.164;80.5523474;1.108943923;-68.25881237
40;sujet40;;1;25;1;alu;1;m10;2;2;2;0.124;111.2355554;2.131617402;-14.13994585
40;sujet40;;1;25;1;alu;1;m10;3;3;3;0.132;134.2957547;2.131752495;20.93177681
40;sujet40;;1;25;1;alu;1;m10;4;4;4;0.084;82.81798804;2.24366737;5.930291858
40;sujet40;;1;25;1;alu;1;m10;5;5;5;0.088;72.69904295;2.309352737;48.16552244
40;sujet40;;1;25;1;alu;1;m10;6;6;6;0.076;42.63426331;1.697455982;50.11464185
40;sujet40;;1;25;1;alu;1;m10;7;7;7;0.088;33.94850605;1.159008763;-5.767201365
40;sujet40;;1;25;1;alu;1;m10;8;8;8;0.084;61.20588643;2.038998127;7.402142991
40;sujet40;;1;25;1;alu;1;m10;9;9;9;0.096;73.16306326;2.10928919;6.312711643
40;sujet40;;1;25;1;alu;1;m10;10;10;10;0.104;93.81457483;2.221912165;9.532917015
40;sujet40;;1;25;1;alu;2;0;1;1;11;0.092;105.0967983;2.464886763;-37.67761583
40;sujet40;;1;25;1;alu;2;0;2;2;12;0.08;92.28306028;2.687029843;39.5653453
40;sujet40;;1;25;1;alu;2;0;3;3;13;0.132;96.51490475;2.116416169;7.787035464
40;sujet40;;1;25;1;alu;2;0;4;4;14;0.096;85.90429713;2.565778068;-0.003353757
40;sujet40;;1;25;1;alu;2;0;5;5;15;0.088;88.02232697;2.459490215;10.41006185
40;sujet40;;1;25;1;alu;2;0;6;6;16;0.068;54.70902554;2.208769405;51.33200011
40;sujet40;;1;25;1;alu;2;0;7;7;17;0.068;48.19440919;1.943334098;-13.81766029
40;sujet40;;1;25;1;alu;2;0;8;8;18;0.056;45.68376224;2.075825268;-11.55926509
40;sujet40;;1;25;1;alu;2;0;9;9;19;0.088;83.57615402;2.619052661;18.68072834
40;sujet40;;1;25;1;alu;2;0;10;10;20;0.092;85.87745598;2.464533565;-31.77203857
40;sujet40;;1;25;1;alu;3;p10;1;1;21;0.128;93.84075397;2.075377704;-23.50870451
40;sujet40;;1;25;1;alu;3;p10;2;2;22;0.08;68.45512914;1.804191505;-2.659883637
40;sujet40;;1;25;1;alu;3;p10;3;3;23;0.084;75.63448614;2.127875672;0.051491596
40;sujet40;;1;25;1;alu;3;p10;4;4;24;0.08;53.89565405;1.989929588;24.93078623
40;sujet40;;1;25;1;alu;3;p10;5;5;25;0.08;77.03699281;2.275816957;37.8394702
40;sujet40;;1;25;1;alu;3;p10;6;6;26;0.076;53.53819856;2.143848937;64.19950121
40;sujet40;;1;25;1;alu;3;p10;7;7;27;0.076;55.60219882;1.924615748;42.29910463
40;sujet40;;1;25;1;alu;3;p10;8;8;28;0.084;59.75210725;2.052952854;17.10093502
40;sujet40;;1;25;1;alu;3;p10;9;9;29;0.08;75.03684444;1.970702953;-10.08346958
40;sujet40;;1;25;1;alu;3;p10;10;10;30;0.072;56.52560001;2.048316859;7.095080439
40;sujet40;;1;25;2;balsa;1;m10;1;1;31;0.06;44.87163183;2.026484648;65.01769949
40;sujet40;;1;25;2;balsa;1;m10;2;2;32;0.068;46.71896994;1.565808477;31.23719183
40;sujet40;;1;25;2;balsa;1;m10;3;3;33;0.052;23.2300864;2.019213256;87.07256789
40;sujet40;;1;25;2;balsa;1;m10;4;4;34;0.064;29.11279284;1.845616784;-9.831654574
40;sujet40;;1;25;2;balsa;1;m10;5;5;35;0.072;35.13069111;1.432139675;24.6798564
40;sujet40;;1;25;2;balsa;1;m10;6;6;36;0.06;27.42843911;1.337433332;6.56719392
40;sujet40;;1;25;2;balsa;1;m10;7;7;37;0.056;30.6031229;1.387892005;37.50543933
40;sujet40;;1;25;2;balsa;1;m10;8;8;38;0.072;60.90850287;1.61727221;39.2835243
40;sujet40;;1;25;2;balsa;1;m10;9;9;39;0.08;45.33315683;1.84666794;-13.29233762
40;sujet40;;1;25;2;balsa;1;m10;10;10;40;0.084;51.75468084;1.813460935;10.39653193
40;sujet40;;1;25;2;balsa;2;0;1;1;41;0.084;84.69548091;2.139878087;43.36207365
40;sujet40;;1;25;2;balsa;2;0;2;2;42;0.084;59.67144602;2.178075984;-23.05352825
40;sujet40;;1;25;2;balsa;2;0;3;3;43;0.096;92.38876715;2.20095676;20.61611248
40;sujet40;;1;25;2;balsa;2;0;4;4;44;0.064;54.01581137;1.898167081;24.86546342
40;sujet40;;1;25;2;balsa;2;0;5;5;45;0.068;68.92758429;2.021868524;65.70022807
40;sujet40;;1;25;2;balsa;2;0;6;6;46;0.076;65.01286176;1.929224692;42.34213161
40;sujet40;;1;25;2;balsa;2;0;7;7;47;0.084;71.72164483;1.904016154;14.82075428
40;sujet40;;1;25;2;balsa;2;0;8;8;48;0.096;91.48265717;1.77207935;20.2556048
40;sujet40;;1;25;2;balsa;2;0;9;9;49;0.104;78.06504596;1.891035727;-35.17281067
40;sujet40;;1;25;2;balsa;2;0;10;10;50;0.1;100.9934406;2.116798071;27.04637536
40;sujet40;;1;25;2;balsa;3;p10;1;1;51;0.052;31.45780866;2.101114944;11.00058313
40;sujet40;;1;25;2;balsa;3;p10;2;2;52;0.048;22.86539275;1.336359611;20.40364169
40;sujet40;;1;25;2;balsa;3;p10;3;3;53;0.068;31.44793134;1.461513274;-22.50325549
40;sujet40;;1;25;2;balsa;3;p10;4;4;54;0.056;32.73498066;2.028968651;-6.614761203
40;sujet40;;1;25;2;balsa;3;p10;5;5;55;0.044;20.45362265;1.390476363;-4.83542182
40;sujet40;;1;25;2;balsa;3;p10;6;6;56;0.048;23.4548618;1.828339994;8.6889489
40;sujet40;;1;25;2;balsa;3;p10;7;7;57;0.044;22.42532243;1.687374717;5.564360563
40;sujet40;;1;25;2;balsa;3;p10;8;8;58;0.052;29.78470149;1.896673226;35.19499931
40;sujet40;;1;25;2;balsa;3;p10;9;9;59;0.068;40.1499831;1.967112307;12.029823
40;sujet40;;1;25;2;balsa;3;p10;10;10;60;0.044;31.10310758;1.760843197;20.18573614
40;sujet40;;2;50;1;alu;1;m10;1;1;61;0.064;55.64934618;2.154994508;-3.083067039
40;sujet40;;2;50;1;alu;1;m10;2;2;62;0.06;41.61651494;1.823112297;-2.708098968
40;sujet40;;2;50;1;alu;1;m10;3;3;63;0.052;40.05689044;1.79416534;6.455334554
40;sujet40;;2;50;1;alu;1;m10;4;4;64;0.064;48.90036746;1.789212854;-13.7547146
40;sujet40;;2;50;1;alu;1;m10;5;5;65;0.076;68.95566231;2.282253503;-1.29401065
40;sujet40;;2;50;1;alu;1;m10;6;6;66;0.06;48.95234443;2.072760603;19.6585755
40;sujet40;;2;50;1;alu;1;m10;7;7;67;0.08;69.14092323;2.306020087;19.67947456
40;sujet40;;2;50;1;alu;1;m10;8;8;68;0.088;77.68930357;2.120867938;-10.21617867
40;sujet40;;2;50;1;alu;1;m10;9;9;69;0.084;81.55558531;1.829865352;-7.765194407
40;sujet40;;2;50;1;alu;1;m10;10;10;70;0.084;80.09013161;2.329026477;13.72030346
40;sujet40;;2;50;1;alu;2;0;1;1;71;0.056;80.19063742;2.977474675;-17.93440074
40;sujet40;;2;50;1;alu;2;0;2;2;72;0.06;63.85176839;2.30489795;51.41558926
40;sujet40;;2;50;1;alu;2;0;3;3;73;0.06;43.59511791;1.897510178;-20.4836066
40;sujet40;;2;50;1;alu;2;0;4;4;74;0.064;54.74738876;2.269938095;4.271619355
40;sujet40;;2;50;1;alu;2;0;5;5;75;0.052;44.7028358;2.111364699;34.49855391
40;sujet40;;2;50;1;alu;2;0;6;6;76;0.06;44.68766784;1.969720589;1.393493508
40;sujet40;;2;50;1;alu;2;0;7;7;77;0.06;38.6129639;2.230270953;23.58190216
40;sujet40;;2;50;1;alu;2;0;8;8;78;0.056;36.03074835;1.668050162;-13.35769569
40;sujet40;;2;50;1;alu;2;0;9;9;79;0.072;67.00508895;2.387535843;17.11519212
40;sujet40;;2;50;1;alu;2;0;10;10;80;0.072;74.69003967;2.429342731;47.56165538
40;sujet40;;2;50;1;alu;3;p10;1;1;81;0.076;75.4824492;2.556388696;-4.092089952
40;sujet40;;2;50;1;alu;3;p10;2;2;82;0.056;49.24968922;2.639296501;-7.041287404
40;sujet40;;2;50;1;alu;3;p10;3;3;83;0.056;49.80314076;2.246169525;-14.4294908
40;sujet40;;2;50;1;alu;3;p10;4;4;84;0.088;67.18713519;2.14034887;-33.5944913
40;sujet40;;2;50;1;alu;3;p10;5;5;85;0.072;60.88769063;2.162934082;-23.36936419
40;sujet40;;2;50;1;alu;3;p10;6;6;86;0.072;80.36675743;2.633087942;-9.158625675
40;sujet40;;2;50;1;alu;3;p10;7;7;87;0.096;82.29649947;2.396462392;-20.86994641
40;sujet40;;2;50;1;alu;3;p10;8;8;88;0.1;107.6802727;2.305505062;-28.7930447
40;sujet40;;2;50;1;alu;3;p10;9;9;89;0.12;119.8091729;2.355705078;4.678088726
40;sujet40;;2;50;1;alu;3;p10;10;10;90;0.064;63.92906519;2.331403957;8.760803893
40;sujet40;;2;50;2;balsa;1;m10;1;1;91;0.12;119.3211833;2.240742532;-30.76310064
40;sujet40;;2;50;2;balsa;1;m10;2;2;92;0.204;134.7819995;2.247982076;2.126213441
40;sujet40;;2;50;2;balsa;1;m10;3;3;93;0.124;111.5010066;2.375856322;-22.11641621
40;sujet40;;2;50;2;balsa;1;m10;4;4;94;0.152;136.7201134;2.092082325;-26.67227916
40;sujet40;;2;50;2;balsa;1;m10;5;5;95;0.184;162.9612273;2.2537568;-20.91891677
40;sujet40;;2;50;2;balsa;1;m10;6;6;96;0.212;189.8103768;1.669935743;-42.41052637
40;sujet40;;2;50;2;balsa;1;m10;7;7;97;0.22;155.4976488;2.706899336;14.30029342
40;sujet40;;2;50;2;balsa;1;m10;8;8;98;0.112;109.2324341;2.284650403;21.07727724
40;sujet40;;2;50;2;balsa;1;m10;9;9;99;0.14;135.5441467;2.533162187;49.27154179
40;sujet40;;2;50;2;balsa;1;m10;10;10;100;0.208;138.0616952;1.816123533;-26.32239862
40;sujet40;;2;50;2;balsa;2;0;1;1;101;0.044;32.49587367;1.777983751;-3.954445165
40;sujet40;;2;50;2;balsa;2;0;2;2;102;0.064;47.26605811;1.972967027;-17.89014195
40;sujet40;;2;50;2;balsa;2;0;3;3;103;0.064;47.50949583;1.722249345;-37.13662681
40;sujet40;;2;50;2;balsa;2;0;4;4;104;0.088;64.25339876;1.670888262;-42.08739124
40;sujet40;;2;50;2;balsa;2;0;5;5;105;0.092;82.03971363;1.972432017;-35.33431286
40;sujet40;;2;50;2;balsa;2;0;6;6;106;0.12;132.1370178;2.596234863;-7.362915161
40;sujet40;;2;50;2;balsa;2;0;7;7;107;0.176;137.5654108;2.354597832;-14.52535354
40;sujet40;;2;50;2;balsa;2;0;8;8;108;0.152;180.1506158;2.871685191;-14.7056289
40;sujet40;;2;50;2;balsa;2;0;9;9;109;0.292;214.9326665;2.195125256;-13.68967977
40;sujet40;;2;50;2;balsa;2;0;10;10;110;0.16;171.6160709;3.087887612;51.6415453
40;sujet40;;2;50;2;balsa;3;p10;1;1;111;0.068;69.60584787;2.422570916;-38.06930739
40;sujet40;;2;50;2;balsa;3;p10;2;2;112;0.14;161.135405;2.419218752;-38.07957145
40;sujet40;;2;50;2;balsa;3;p10;3;3;113;0.096;110.9654411;2.700605251;-1.870387642
40;sujet40;;2;50;2;balsa;3;p10;4;4;114;0.116;105.6063742;2.406504671;-16.7217724
40;sujet40;;2;50;2;balsa;3;p10;5;5;115;0.092;94.93948639;2.197117777;-31.68430531
40;sujet40;;2;50;2;balsa;3;p10;6;6;116;0.136;155.6172107;2.442401585;-35.92328444
40;sujet40;;2;50;2;balsa;3;p10;7;7;117;0.104;138.9405277;2.702241406;-33.33881392
40;sujet40;;2;50;2;balsa;3;p10;8;8;118;0.112;155.9634495;2.83698882;-20.37918377
40;sujet40;;2;50;2;balsa;3;p10;9;9;119;0.124;140.8210933;2.529960279;-27.27811792
40;sujet40;;2;50;2;balsa;3;p10;10;10;120;0.144;156.1214648;2.671205533;-12.22508506
41;sujet41;;1;25;1;alu;1;m10;1;1;1;0.108;61.92795299;1.62384318;-44.73688567
41;sujet41;;1;25;1;alu;1;m10;2;2;2;0.144;86.67321434;1.721840786;-54.33132737
41;sujet41;;1;25;1;alu;1;m10;3;3;3;0.108;89.4056141;2.390200761;-18.16131412
41;sujet41;;1;25;1;alu;1;m10;4;4;4;0.108;89.46648474;2.314898206;-5.183492928
41;sujet41;;1;25;1;alu;1;m10;5;5;5;0.12;107.9096701;2.008266407;-12.74841188
41;sujet41;;1;25;1;alu;1;m10;6;6;6;0.136;105.4284761;2.54780455;-15.14380981
41;sujet41;;1;25;1;alu;1;m10;7;7;7;0.132;111.3080672;2.340116656;-22.7620924
41;sujet41;;1;25;1;alu;1;m10;8;8;8;0.132;90.41813485;2.403851875;33.33387202
41;sujet41;;1;25;1;alu;1;m10;9;9;9;0.128;99.01004761;2.408881717;41.73927143
41;sujet41;;1;25;1;alu;1;m10;10;10;10;0.112;96.99419275;2.265443413;-26.37465993
41;sujet41;;1;25;1;alu;2;0;1;1;11;0.148;84.86340555;2.008865025;-39.65196134
41;sujet41;;1;25;1;alu;2;0;2;2;12;0.104;77.28656691;2.366168809;14.57070386
41;sujet41;;1;25;1;alu;2;0;3;3;13;0.104;83.06541677;1.978360928;-41.30422318
41;sujet41;;1;25;1;alu;2;0;4;4;14;0.104;91.14173534;2.198596981;-6.049364476
41;sujet41;;1;25;1;alu;2;0;5;5;15;0.132;87.47080361;2.250401639;-32.31306034
41;sujet41;;1;25;1;alu;2;0;6;6;16;0.1;90.20762374;2.453476742;-5.020677439
41;sujet41;;1;25;1;alu;2;0;7;7;17;0.096;101.8511263;2.851889672;-0.500776684
41;sujet41;;1;25;1;alu;2;0;8;8;18;0.1;93.4510317;2.75642322;-10.33071944
41;sujet41;;1;25;1;alu;2;0;9;9;19;0.088;101.3144555;2.96557413;-13.20577358
41;sujet41;;1;25;1;alu;2;0;10;10;20;0.1;94.10349799;2.51899045;26.91019342
41;sujet41;;1;25;1;alu;3;p10;1;1;21;0.072;71.97463876;3.088451901;32.70779883
41;sujet41;;1;25;1;alu;3;p10;2;2;22;0.06;61.3031306;3.097673837;87.4801712
41;sujet41;;1;25;1;alu;3;p10;3;3;23;0.076;70.01900904;2.309086017;-30.00770931
41;sujet41;;1;25;1;alu;3;p10;4;4;24;0.072;57.75475549;2.220616404;-33.53424264
41;sujet41;;1;25;1;alu;3;p10;5;5;25;0.072;61.96831619;2.498761378;-19.88781367
41;sujet41;;1;25;1;alu;3;p10;6;6;26;0.068;70.46041956;2.889993782;33.34150147
41;sujet41;;1;25;1;alu;3;p10;7;7;27;0.076;83.74174618;2.927423033;36.66979773
41;sujet41;;1;25;1;alu;3;p10;8;8;28;0.088;83.30917538;2.831270658;28.06769389
41;sujet41;;1;25;1;alu;3;p10;9;9;29;0.084;80.79718074;2.55296098;-2.471250233
41;sujet41;;1;25;1;alu;3;p10;10;10;30;0.108;80.59079114;2.422226074;-3.143126244
41;sujet41;;1;25;2;balsa;1;m10;1;1;31;0.124;104.4077046;1.607164759;-27.52722306
41;sujet41;;1;25;2;balsa;1;m10;2;2;32;0.108;89.09068716;2.268187771;-4.892981243
41;sujet41;;1;25;2;balsa;1;m10;3;3;33;0.132;112.4873712;2.275375919;-12.28022451
41;sujet41;;1;25;2;balsa;1;m10;4;4;34;0.116;114.7417999;2.680265161;-2.267791384
41;sujet41;;1;25;2;balsa;1;m10;5;5;35;0.112;112.1705597;2.810662453;30.3595394
41;sujet41;;1;25;2;balsa;1;m10;6;6;36;0.108;111.9215852;2.541469509;-35.70613847
41;sujet41;;1;25;2;balsa;1;m10;7;7;37;0.096;119.4273644;2.945858665;6.413837387
41;sujet41;;1;25;2;balsa;1;m10;8;8;38;0.1;101.8065987;2.487070014;-6.593054846
41;sujet41;;1;25;2;balsa;1;m10;9;9;39;0.116;121.7177987;2.530813911;1.12773478
41;sujet41;;1;25;2;balsa;1;m10;10;10;40;0.112;126.839433;2.922645999;29.9364923
41;sujet41;;1;25;2;balsa;2;0;1;1;41;0.096;84.81524944;2.576920221;11.87912193
41;sujet41;;1;25;2;balsa;2;0;2;2;42;0.092;92.02152454;2.717181838;21.72984238
41;sujet41;;1;25;2;balsa;2;0;3;3;43;0.112;109.0997772;2.613846758;-43.61556898
41;sujet41;;1;25;2;balsa;2;0;4;4;44;0.108;113.3382671;2.940884434;-11.68917855
41;sujet41;;1;25;2;balsa;2;0;5;5;45;0.112;119.7488725;2.945582361;40.01231235
41;sujet41;;1;25;2;balsa;2;0;6;6;46;0.1;99.40639193;2.784595757;7.528380335
41;sujet41;;1;25;2;balsa;2;0;7;7;47;0.096;101.0000254;2.951875547;52.45130287
41;sujet41;;1;25;2;balsa;2;0;8;8;48;0.112;99.64789501;2.796914658;17.55451903
41;sujet41;;1;25;2;balsa;2;0;9;9;49;0.132;104.2603744;2.966476774;0.833039669
41;sujet41;;1;25;2;balsa;2;0;10;10;50;0.104;97.84301909;2.850203826;59.3747417
41;sujet41;;1;25;2;balsa;3;p10;1;1;51;0.124;112.0402105;3.258826651;64.46528229
41;sujet41;;1;25;2;balsa;3;p10;2;2;52;0.104;107.2999088;2.716760857;-16.95536425
41;sujet41;;1;25;2;balsa;3;p10;3;3;53;0.112;109.73675;2.718342513;-30.41064194
41;sujet41;;1;25;2;balsa;3;p10;4;4;54;0.076;91.40340552;3.13196121;18.5380164
41;sujet41;;1;25;2;balsa;3;p10;5;5;55;0.112;122.2855287;3.311388201;22.58757305
41;sujet41;;1;25;2;balsa;3;p10;6;6;56;0.096;129.9091956;3.247597873;2.38991459
41;sujet41;;1;25;2;balsa;3;p10;7;7;57;0.088;108.7556128;2.989275505;26.02947747
41;sujet41;;1;25;2;balsa;3;p10;8;8;58;0.104;101.7870074;2.427868054;-9.061782824
41;sujet41;;1;25;2;balsa;3;p10;9;9;59;0.092;95.15839256;2.966299495;-1.131418856
41;sujet41;;1;25;2;balsa;3;p10;10;10;60;0.076;93.63481538;2.957507502;47.79563919
41;sujet41;;2;50;1;alu;1;m10;1;1;61;0.104;146.4622562;3.367921251;-14.09475939
41;sujet41;;2;50;1;alu;1;m10;2;2;62;0.092;118.7884898;3.119304863;0.861331889
41;sujet41;;2;50;1;alu;1;m10;3;3;63;0.096;112.5256046;3.042343863;-22.07220679
41;sujet41;;2;50;1;alu;1;m10;4;4;64;0.088;123.6114282;3.049123102;-14.89804279
41;sujet41;;2;50;1;alu;1;m10;5;5;65;0.092;130.1606955;3.160095152;1.068761177
41;sujet41;;2;50;1;alu;1;m10;6;6;66;0.092;130.5426137;3.107247261;1.294032547
41;sujet41;;2;50;1;alu;1;m10;7;7;67;0.072;97.34814197;3.337776906;0.873188184
41;sujet41;;2;50;1;alu;1;m10;8;8;68;0.084;107.6331769;2.44459905;-12.81314601
41;sujet41;;2;50;1;alu;1;m10;9;9;69;0.076;112.0275597;3.265601243;9.485239797
41;sujet41;;2;50;1;alu;1;m10;10;10;70;0.076;102.1051814;3.109203013;10.5633669
41;sujet41;;2;50;1;alu;2;0;1;1;71;0.124;153.2138913;3.453423745;4.328250369
41;sujet41;;2;50;1;alu;2;0;2;2;72;0.1;164.0076711;4.33980938;11.84952114
41;sujet41;;2;50;1;alu;2;0;3;3;73;0.104;154.6504141;4.253541592;-54.7427594
41;sujet41;;2;50;1;alu;2;0;4;4;74;0.084;114.466149;3.268847748;-34.98706711
41;sujet41;;2;50;1;alu;2;0;5;5;75;0.08;130.7243073;4.176427577;4.231913306
41;sujet41;;2;50;1;alu;2;0;6;6;76;0.092;160.2075129;4.192346331;32.89932262
41;sujet41;;2;50;1;alu;2;0;7;7;77;0.104;145.5058559;3.715012717;-17.28089013
41;sujet41;;2;50;1;alu;2;0;8;8;78;0.06;106.7673499;4.1181093;20.9992743
41;sujet41;;2;50;1;alu;2;0;9;9;79;0.068;121.9006669;3.80530361;16.82191012
41;sujet41;;2;50;1;alu;2;0;10;10;80;0.068;107.796748;4.007762529;39.95661275
41;sujet41;;2;50;1;alu;3;p10;1;1;81;0.072;127.2570172;4.043235441;7.164200434
41;sujet41;;2;50;1;alu;3;p10;2;2;82;0.08;130.3686897;4.171845175;22.0864289
41;sujet41;;2;50;1;alu;3;p10;3;3;83;0.08;122.3842908;4.04044791;9.780507746
41;sujet41;;2;50;1;alu;3;p10;4;4;84;0.076;139.6182503;4.418369057;12.59901473
41;sujet41;;2;50;1;alu;3;p10;5;5;85;0.072;128.9833571;3.827603419;24.45996764
41;sujet41;;2;50;1;alu;3;p10;6;6;86;0.072;127.2809211;3.458331973;23.44409421
41;sujet41;;2;50;1;alu;3;p10;7;7;87;0.068;117.1846795;3.418372277;12.1442946
41;sujet41;;2;50;1;alu;3;p10;8;8;88;0.056;72.57097117;3.606395013;44.51368142
41;sujet41;;2;50;1;alu;3;p10;9;9;89;0.072;100.3444857;3.248929464;0.006232578
41;sujet41;;2;50;1;alu;3;p10;10;10;90;0.064;91.66421092;3.697990269;12.30340797
41;sujet41;;2;50;2;balsa;1;m10;1;1;91;0.128;150.3947638;3.771089307;-5.039293861
41;sujet41;;2;50;2;balsa;1;m10;2;2;92;0.124;150.5676967;3.033545164;-14.89396363
41;sujet41;;2;50;2;balsa;1;m10;3;3;93;0.116;159.0133115;2.854042793;7.459777775
41;sujet41;;2;50;2;balsa;1;m10;4;4;94;0.132;138.4053469;2.935114877;10.46242126
41;sujet41;;2;50;2;balsa;1;m10;5;5;95;0.12;139.2803135;3.001247626;-38.26868528
41;sujet41;;2;50;2;balsa;1;m10;6;6;96;0.124;165.8892311;3.102430652;17.00466831
41;sujet41;;2;50;2;balsa;1;m10;7;7;97;0.124;160.7848598;3.067406009;9.048650591
41;sujet41;;2;50;2;balsa;1;m10;8;8;98;0.136;145.7904215;2.759049855;-16.77057028
41;sujet41;;2;50;2;balsa;1;m10;9;9;99;0.128;145.3561668;3.417270375;-18.21907352
41;sujet41;;2;50;2;balsa;1;m10;10;10;100;0.136;179.9210588;3.689910273;-6.590294839
41;sujet41;;2;50;2;balsa;2;0;1;1;101;0.064;87.42817001;3.396729341;-0.792160734
41;sujet41;;2;50;2;balsa;2;0;2;2;102;0.064;89.71231754;3.383307086;-17.12170034
41;sujet41;;2;50;2;balsa;2;0;3;3;103;0.084;117.7201445;3.781645517;12.34236329
41;sujet41;;2;50;2;balsa;2;0;4;4;104;0.064;98.05015159;3.573555934;3.614970246
41;sujet41;;2;50;2;balsa;2;0;5;5;105;0.076;104.2023175;3.401298377;-20.26820569
